,Filename,xmin,ymin,xmax,ymax,label
2732,../../05_Final_Data/Face_Detection_Images/Laura_Bush_0023.jpg,66,68,183,185,1
2733,../../05_Final_Data/Face_Detection_Images/Jim_OBrien_0003.jpg,64,60,190,186,1
2734,../../05_Final_Data/Face_Detection_Images/Moshe_Katsav_0002.jpg,66,66,185,185,1
2735,../../05_Final_Data/Face_Detection_Images/Zhang_Ziyi_0001.jpg,69,69,179,179,1
2736,../../05_Final_Data/Face_Detection_Images/Tom_Ridge_0015.jpg,68,65,183,180,1
2737,../../05_Final_Data/Face_Detection_Images/Roberto_Carlos_0004.jpg,64,62,188,186,1
2738,../../05_Final_Data/Face_Detection_Images/Luiz_Inacio_Lula_da_Silva_0036.jpg,76,16,210,150,1
2739,../../05_Final_Data/Face_Detection_Images/Alex_Gonzalez_0001.jpg,62,58,188,184,1
2740,../../05_Final_Data/Face_Detection_Images/Malak_Habbak_0001.jpg,69,66,186,183,1
2741,../../05_Final_Data/Face_Detection_Images/Patty_Schnyder_0003.jpg,75,70,180,175,1
2742,../../05_Final_Data/Face_Detection_Images/Angela_Bassett_0005.jpg,66,65,186,185,1
2743,../../05_Final_Data/Face_Detection_Images/Fruit_Chan_0001.jpg,73,69,183,179,1
2744,../../05_Final_Data/Face_Detection_Images/Chanda_Rubin_0003.jpg,69,73,179,183,1
2745,../../05_Final_Data/Face_Detection_Images/Hichiro_Naemura_0002.jpg,71,71,182,182,1
2746,../../05_Final_Data/Face_Detection_Images/Johnny_Carson_0001.jpg,70,67,178,175,1
2747,../../05_Final_Data/Face_Detection_Images/James_Roberts_0001.jpg,68,67,184,183,1
2748,../../05_Final_Data/Face_Detection_Images/Celso_Amorim_0002.jpg,72,68,184,180,1
2749,../../05_Final_Data/Face_Detection_Images/Elizabeth_Hurley_0004.jpg,61,64,183,186,1
2750,../../05_Final_Data/Face_Detection_Images/Marina_Silva_0001.jpg,60,60,194,194,1
2751,../../05_Final_Data/Face_Detection_Images/Steve_Austin_0001.jpg,70,72,173,175,1
2752,../../05_Final_Data/Face_Detection_Images/Marisol_Breton_0001.jpg,62,64,185,187,1
2753,../../05_Final_Data/Face_Detection_Images/Luiz_Inacio_Lula_da_Silva_0022.jpg,66,65,185,184,1
2754,../../05_Final_Data/Face_Detection_Images/Bobby_Goldwater_0001.jpg,64,70,176,182,1
2755,../../05_Final_Data/Face_Detection_Images/Alice_Fisher_0002.jpg,63,64,189,190,1
2756,../../05_Final_Data/Face_Detection_Images/Erik_Morales_0003.jpg,64,64,189,189,1
2757,../../05_Final_Data/Face_Detection_Images/Atal_Bihari_Vajpayee_0023.jpg,68,67,182,181,1
2758,../../05_Final_Data/Face_Detection_Images/Tom_Ridge_0001.jpg,74,69,183,178,1
2759,../../05_Final_Data/Face_Detection_Images/John_Elway_0001.jpg,67,67,180,180,1
2760,../../05_Final_Data/Face_Detection_Images/Wayne_Ferreira_0002.jpg,57,61,185,189,1
2761,../../05_Final_Data/Face_Detection_Images/Aleksander_Kwasniewski_0004.jpg,66,66,181,181,1
2762,../../05_Final_Data/Face_Detection_Images/George_Robertson_0004.jpg,78,69,190,181,1
2763,../../05_Final_Data/Face_Detection_Images/Mehmet_Okur_0001.jpg,58,59,195,196,1
2764,../../05_Final_Data/Face_Detection_Images/Martin_Scorsese_0001.jpg,65,64,185,184,1
2765,../../05_Final_Data/Face_Detection_Images/Nicolas_Escude_0001.jpg,67,67,183,183,1
2766,../../05_Final_Data/Face_Detection_Images/Bob_Stoops_0002.jpg,69,71,177,179,1
2767,../../05_Final_Data/Face_Detection_Images/John_Ashcroft_0001.jpg,70,67,181,178,1
2768,../../05_Final_Data/Face_Detection_Images/Brad_Johnson_0004.jpg,74,68,186,180,1
2769,../../05_Final_Data/Face_Detection_Images/Michael_Linscott_0001.jpg,61,71,185,195,1
2770,../../05_Final_Data/Face_Detection_Images/Saddam_Hussein_0008.jpg,68,63,191,186,1
2771,../../05_Final_Data/Face_Detection_Images/Carly_Fiorina_0002.jpg,71,72,182,183,1
2772,../../05_Final_Data/Face_Detection_Images/Kevin_Crane_0001.jpg,61,64,183,186,1
2773,../../05_Final_Data/Face_Detection_Images/Ranil_Wickremasinghe_0001.jpg,60,64,188,192,1
2774,../../05_Final_Data/Face_Detection_Images/Vladimir_Meciar_0001.jpg,71,70,177,176,1
2775,../../05_Final_Data/Face_Detection_Images/John_Ashcroft_0015.jpg,71,70,175,174,1
2776,../../05_Final_Data/Face_Detection_Images/Oswaldo_Paya_0003.jpg,73,72,181,180,1
2777,../../05_Final_Data/Face_Detection_Images/Jesse_Jackson_0006.jpg,6,140,57,191,1
2778,../../05_Final_Data/Face_Detection_Images/Toby_Keith_0001.jpg,79,73,171,165,1
2779,../../05_Final_Data/Face_Detection_Images/Maria_Shriver_0005.jpg,87,166,168,247,1
2780,../../05_Final_Data/Face_Detection_Images/Wilson_Alvarez_0001.jpg,102,48,235,181,1
2781,../../05_Final_Data/Face_Detection_Images/George_Robertson_0010.jpg,77,69,183,175,1
2782,../../05_Final_Data/Face_Detection_Images/Hun_Sen_0001.jpg,65,65,180,180,1
2783,../../05_Final_Data/Face_Detection_Images/Kate_Starbird_0001.jpg,73,74,180,181,1
2784,../../05_Final_Data/Face_Detection_Images/Martha_Stewart_0003.jpg,68,68,182,182,1
2785,../../05_Final_Data/Face_Detection_Images/Joseph_Biden_0001.jpg,211,97,239,125,1
2786,../../05_Final_Data/Face_Detection_Images/Bridget_Fonda_0003.jpg,68,69,183,184,1
2787,../../05_Final_Data/Face_Detection_Images/Alvaro_Uribe_0027.jpg,68,68,184,184,1
2788,../../05_Final_Data/Face_Detection_Images/Kevin_Nealon_0001.jpg,159,4,211,56,1
2789,../../05_Final_Data/Face_Detection_Images/Nicole_Kidman_0016.jpg,59,63,185,189,1
2790,../../05_Final_Data/Face_Detection_Images/Robert_Bullock_0002.jpg,60,52,197,189,1
2791,../../05_Final_Data/Face_Detection_Images/Pedro_Almodovar_0003.jpg,74,73,173,172,1
2792,../../05_Final_Data/Face_Detection_Images/Alec_Baldwin_0004.jpg,66,66,180,180,1
2793,../../05_Final_Data/Face_Detection_Images/Nadine_Vinzens_0002.jpg,100,168,155,223,1
2794,../../05_Final_Data/Face_Detection_Images/Andy_Dick_0001.jpg,61,63,188,190,1
2795,../../05_Final_Data/Face_Detection_Images/Hugo_Chavez_0006.jpg,70,69,181,180,1
2796,../../05_Final_Data/Face_Detection_Images/Amelia_Vega_0004.jpg,70,73,182,185,1
2797,../../05_Final_Data/Face_Detection_Images/Mahmoud_Abbas_0002.jpg,71,71,181,181,1
2798,../../05_Final_Data/Face_Detection_Images/Sarah_Michelle_Gellar_0002.jpg,68,74,182,188,1
2799,../../05_Final_Data/Face_Detection_Images/Darrell_Issa_0002.jpg,66,68,184,186,1
2800,../../05_Final_Data/Face_Detection_Images/John_Ashcroft_0029.jpg,66,65,182,181,1
2801,../../05_Final_Data/Face_Detection_Images/Mahmoud_Abbas_0016.jpg,68,67,184,183,1
2802,../../05_Final_Data/Face_Detection_Images/Ron_Dittemore_0008.jpg,68,67,179,178,1
2803,../../05_Final_Data/Face_Detection_Images/Condoleezza_Rice_0002.jpg,69,69,179,179,1
2804,../../05_Final_Data/Face_Detection_Images/Carlos_Mesa_0002.jpg,63,64,183,184,1
2805,../../05_Final_Data/Face_Detection_Images/Saddam_Hussein_0020.jpg,74,70,180,176,1
2806,../../05_Final_Data/Face_Detection_Images/Hugo_Chavez_0012.jpg,71,70,178,177,1
2807,../../05_Final_Data/Face_Detection_Images/Lou_Piniella_0002.jpg,65,65,185,185,1
2808,../../05_Final_Data/Face_Detection_Images/Daniel_Chin_0001.jpg,57,58,192,193,1
2809,../../05_Final_Data/Face_Detection_Images/Kurt_Hellstrom_0001.jpg,62,64,189,191,1
2810,../../05_Final_Data/Face_Detection_Images/Frank_Schmoekel_0001.jpg,69,69,181,181,1
2811,../../05_Final_Data/Face_Detection_Images/George_Clooney_0002.jpg,63,64,188,189,1
2812,../../05_Final_Data/Face_Detection_Images/Bob_Sulkin_0001.jpg,65,60,198,193,1
2813,../../05_Final_Data/Face_Detection_Images/Ari_Fleischer_0009.jpg,71,70,179,178,1
2814,../../05_Final_Data/Face_Detection_Images/James_Jones_0001.jpg,50,49,200,199,1
2815,../../05_Final_Data/Face_Detection_Images/Liv_Tyler_0001.jpg,192,35,248,91,1
2816,../../05_Final_Data/Face_Detection_Images/Alvaro_Uribe_0033.jpg,66,68,183,185,1
2817,../../05_Final_Data/Face_Detection_Images/Gonzalo_Sanchez_de_Lozada_0009.jpg,66,66,182,182,1
2818,../../05_Final_Data/Face_Detection_Images/Wei_Wu_0001.jpg,68,74,177,183,1
2819,../../05_Final_Data/Face_Detection_Images/Nicole_Kidman_0002.jpg,187,180,244,237,1
2820,../../05_Final_Data/Face_Detection_Images/Alejandro_Toledo_0004.jpg,69,68,182,181,1
2821,../../05_Final_Data/Face_Detection_Images/George_W_Bush_0235.jpg,65,63,185,183,1
2822,../../05_Final_Data/Face_Detection_Images/Yoshiyuki_Kamei_0001.jpg,71,71,179,179,1
2823,../../05_Final_Data/Face_Detection_Images/Vince_Gill_0002.jpg,72,65,187,180,1
2824,../../05_Final_Data/Face_Detection_Images/Sheila_Copps_0002.jpg,71,70,180,179,1
2825,../../05_Final_Data/Face_Detection_Images/Jason_Kidd_0001.jpg,62,61,191,190,1
2826,../../05_Final_Data/Face_Detection_Images/Latrell_Sprewell_0002.jpg,60,61,190,191,1
2827,../../05_Final_Data/Face_Detection_Images/Colin_Powell_0225.jpg,73,68,183,178,1
2828,../../05_Final_Data/Face_Detection_Images/George_Roy_Hill_0001.jpg,66,68,179,181,1
2829,../../05_Final_Data/Face_Detection_Images/Dave_Campo_0003.jpg,66,65,183,182,1
2830,../../05_Final_Data/Face_Detection_Images/Hunter_Bates_0001.jpg,67,64,186,183,1
2831,../../05_Final_Data/Face_Detection_Images/Hamid_Karzai_0022.jpg,65,67,186,188,1
2832,../../05_Final_Data/Face_Detection_Images/George_Pataki_0002.jpg,89,80,170,161,1
2833,../../05_Final_Data/Face_Detection_Images/Reina_Hayes_0001.jpg,61,64,179,182,1
2834,../../05_Final_Data/Face_Detection_Images/Slobodan_Milosevic_0004.jpg,73,70,181,178,1
2835,../../05_Final_Data/Face_Detection_Images/Jay_Garner_0006.jpg,64,63,186,185,1
2836,../../05_Final_Data/Face_Detection_Images/Colin_Powell_0231.jpg,68,66,182,180,1
2837,../../05_Final_Data/Face_Detection_Images/Clay_Campbell_0001.jpg,69,68,183,182,1
2838,../../05_Final_Data/Face_Detection_Images/Cameron_Diaz_0001.jpg,58,61,190,193,1
2839,../../05_Final_Data/Face_Detection_Images/Riccardo_Muti_0001.jpg,67,66,185,184,1
2840,../../05_Final_Data/Face_Detection_Images/Joe_Garner_0001.jpg,31,80,82,131,1
2841,../../05_Final_Data/Face_Detection_Images/George_W_Bush_0221.jpg,61,58,191,188,1
2842,../../05_Final_Data/Face_Detection_Images/Alejandro_Toledo_0010.jpg,66,66,183,183,1
2843,../../05_Final_Data/Face_Detection_Images/Fernando_Gonzalez_0002.jpg,68,67,182,181,1
2844,../../05_Final_Data/Face_Detection_Images/Mark_Schweiker_0001.jpg,67,65,184,182,1
2845,../../05_Final_Data/Face_Detection_Images/Annika_Sorenstam_0001.jpg,72,71,177,176,1
2846,../../05_Final_Data/Face_Detection_Images/Alejandro_Toledo_0038.jpg,72,70,184,182,1
2847,../../05_Final_Data/Face_Detection_Images/Alfredo_Pena_0001.jpg,75,76,175,176,1
2848,../../05_Final_Data/Face_Detection_Images/George_W_Bush_0209.jpg,64,62,186,184,1
2849,../../05_Final_Data/Face_Detection_Images/Meryl_Streep_0014.jpg,63,62,191,190,1
2850,../../05_Final_Data/Face_Detection_Images/Kurt_Warner_0004.jpg,72,66,183,177,1
2851,../../05_Final_Data/Face_Detection_Images/Allison_Janney_0002.jpg,103,197,153,247,1
2852,../../05_Final_Data/Face_Detection_Images/Mick_McCarthy_0001.jpg,62,61,188,187,1
2853,../../05_Final_Data/Face_Detection_Images/Guillermo_Coria_0027.jpg,65,65,184,184,1
2854,../../05_Final_Data/Face_Detection_Images/Warren_Beatty_0001.jpg,64,62,187,185,1
2855,../../05_Final_Data/Face_Detection_Images/Colin_Powell_0219.jpg,70,68,183,181,1
2856,../../05_Final_Data/Face_Detection_Images/Wu_Yi_0001.jpg,72,71,181,180,1
2857,../../05_Final_Data/Face_Detection_Images/Branko_Crvenkovski_0001.jpg,60,64,186,190,1
2858,../../05_Final_Data/Face_Detection_Images/Mike_Sweeney_0001.jpg,60,60,192,192,1
2859,../../05_Final_Data/Face_Detection_Images/Hutomo_Mandala_Putra_0001.jpg,67,70,184,187,1
2860,../../05_Final_Data/Face_Detection_Images/Jose_Serra_0009.jpg,62,63,186,187,1
2861,../../05_Final_Data/Face_Detection_Images/Farouk_Kaddoumi_0001.jpg,61,59,187,185,1
2862,../../05_Final_Data/Face_Detection_Images/Gian_Marco_0001.jpg,70,68,180,178,1
2863,../../05_Final_Data/Face_Detection_Images/Jacqueline_Edwards_0001.jpg,70,68,182,180,1
2864,../../05_Final_Data/Face_Detection_Images/Scott_Hamilton_0001.jpg,68,68,180,180,1
2865,../../05_Final_Data/Face_Detection_Images/Jose_Serra_0008.jpg,66,66,188,188,1
2866,../../05_Final_Data/Face_Detection_Images/Jackie_Sherrill_0001.jpg,66,64,181,179,1
2867,../../05_Final_Data/Face_Detection_Images/Kevin_Costner_0008.jpg,65,62,187,184,1
2868,../../05_Final_Data/Face_Detection_Images/Ron_Lantz_0001.jpg,62,66,190,194,1
2869,../../05_Final_Data/Face_Detection_Images/Philippe_Noiret_0002.jpg,75,72,175,172,1
2870,../../05_Final_Data/Face_Detection_Images/Meryl_Streep_0001.jpg,65,68,184,187,1
2871,../../05_Final_Data/Face_Detection_Images/Steve_Spurrier_0001.jpg,68,65,184,181,1
2872,../../05_Final_Data/Face_Detection_Images/Terry_Lynn_Barton_0001.jpg,68,70,183,185,1
2873,../../05_Final_Data/Face_Detection_Images/Gary_Coleman_0001.jpg,67,71,182,186,1
2874,../../05_Final_Data/Face_Detection_Images/Kurt_Warner_0005.jpg,67,66,180,179,1
2875,../../05_Final_Data/Face_Detection_Images/Meryl_Streep_0015.jpg,65,68,182,185,1
2876,../../05_Final_Data/Face_Detection_Images/Alejandro_Toledo_0039.jpg,208,138,246,176,1
2877,../../05_Final_Data/Face_Detection_Images/George_W_Bush_0208.jpg,64,60,190,186,1
2878,../../05_Final_Data/Face_Detection_Images/Bob_Menendez_0001.jpg,66,67,183,184,1
2879,../../05_Final_Data/Face_Detection_Images/Tony_Shalhoub_0004.jpg,67,65,185,183,1
2880,../../05_Final_Data/Face_Detection_Images/Drew_Barrymore_0002.jpg,40,113,158,231,1
2881,../../05_Final_Data/Face_Detection_Images/Michael_Guiler_0001.jpg,59,61,190,192,1
2882,../../05_Final_Data/Face_Detection_Images/Colin_Powell_0218.jpg,75,73,176,174,1
2883,../../05_Final_Data/Face_Detection_Images/Wayne_Gretzky_0001.jpg,69,66,186,183,1
2884,../../05_Final_Data/Face_Detection_Images/Guillermo_Coria_0026.jpg,66,65,183,182,1
2885,../../05_Final_Data/Face_Detection_Images/Judy_Genshaft_0002.jpg,71,68,183,180,1
2886,../../05_Final_Data/Face_Detection_Images/Chris_Dodd_0001.jpg,77,72,178,173,1
2887,../../05_Final_Data/Face_Detection_Images/Gary_Bald_0001.jpg,37,143,91,197,1
2888,../../05_Final_Data/Face_Detection_Images/David_Welch_0001.jpg,73,67,175,169,1
2889,../../05_Final_Data/Face_Detection_Images/Colin_Powell_0230.jpg,76,75,174,173,1
2890,../../05_Final_Data/Face_Detection_Images/Bison_Dele_0001.jpg,72,71,178,177,1
2891,../../05_Final_Data/Face_Detection_Images/George_Pataki_0003.jpg,70,66,184,180,1
2892,../../05_Final_Data/Face_Detection_Images/Pascal_Quignard_0001.jpg,67,63,181,177,1
2893,../../05_Final_Data/Face_Detection_Images/Richard_Parsons_0001.jpg,70,67,187,184,1
2894,../../05_Final_Data/Face_Detection_Images/Fernando_Gonzalez_0003.jpg,63,63,189,189,1
2895,../../05_Final_Data/Face_Detection_Images/George_W_Bush_0220.jpg,62,61,186,185,1
2896,../../05_Final_Data/Face_Detection_Images/Alejandro_Toledo_0011.jpg,73,68,185,180,1
2897,../../05_Final_Data/Face_Detection_Images/Lidija_Djukanovic_0001.jpg,68,70,179,181,1
2898,../../05_Final_Data/Face_Detection_Images/Sheila_Copps_0003.jpg,67,68,185,186,1
2899,../../05_Final_Data/Face_Detection_Images/Parris_Glendening_0001.jpg,66,66,181,181,1
2900,../../05_Final_Data/Face_Detection_Images/Alejandro_Toledo_0005.jpg,64,67,181,184,1
2901,../../05_Final_Data/Face_Detection_Images/George_W_Bush_0234.jpg,68,67,181,180,1
2902,../../05_Final_Data/Face_Detection_Images/Kathleen_Kennedy_Townsend_0004.jpg,61,64,183,186,1
2903,../../05_Final_Data/Face_Detection_Images/Dave_Campo_0002.jpg,73,74,173,174,1
2904,../../05_Final_Data/Face_Detection_Images/Colin_Farrell_0001.jpg,66,64,186,184,1
2905,../../05_Final_Data/Face_Detection_Images/Colin_Powell_0224.jpg,77,76,173,172,1
2906,../../05_Final_Data/Face_Detection_Images/Billy_Donovan_0001.jpg,65,67,181,183,1
2907,../../05_Final_Data/Face_Detection_Images/Tom_Izzo_0001.jpg,68,66,184,182,1
2908,../../05_Final_Data/Face_Detection_Images/Lou_Piniella_0003.jpg,73,71,173,171,1
2909,../../05_Final_Data/Face_Detection_Images/Hugo_Chavez_0013.jpg,67,65,189,187,1
2910,../../05_Final_Data/Face_Detection_Images/Condoleezza_Rice_0003.jpg,59,67,172,180,1
2911,../../05_Final_Data/Face_Detection_Images/Saddam_Hussein_0021.jpg,74,71,181,178,1
2912,../../05_Final_Data/Face_Detection_Images/Thabo_Mbeki_0001.jpg,60,60,185,185,1
2913,../../05_Final_Data/Face_Detection_Images/Mahmoud_Abbas_0017.jpg,70,69,179,178,1
2914,../../05_Final_Data/Face_Detection_Images/John_Ashcroft_0028.jpg,66,69,182,185,1
2915,../../05_Final_Data/Face_Detection_Images/Nicole_Kidman_0003.jpg,68,64,190,186,1
2916,../../05_Final_Data/Face_Detection_Images/Gonzalo_Sanchez_de_Lozada_0008.jpg,71,67,184,180,1
2917,../../05_Final_Data/Face_Detection_Images/Alvaro_Uribe_0032.jpg,61,60,193,192,1
2918,../../05_Final_Data/Face_Detection_Images/Ari_Fleischer_0008.jpg,75,77,176,178,1
2919,../../05_Final_Data/Face_Detection_Images/Len_Jenoff_0002.jpg,69,72,177,180,1
2920,../../05_Final_Data/Face_Detection_Images/George_Clooney_0003.jpg,66,73,180,187,1
2921,../../05_Final_Data/Face_Detection_Images/Festus_Mogae_0001.jpg,73,74,179,180,1
2922,../../05_Final_Data/Face_Detection_Images/Pedro_Almodovar_0002.jpg,65,62,188,185,1
2923,../../05_Final_Data/Face_Detection_Images/Art_Howe_0001.jpg,69,68,182,181,1
2924,../../05_Final_Data/Face_Detection_Images/Manfred_Stolpe_0002.jpg,69,67,180,178,1
2925,../../05_Final_Data/Face_Detection_Images/Nicole_Kidman_0017.jpg,65,65,184,184,1
2926,../../05_Final_Data/Face_Detection_Images/Alvaro_Uribe_0026.jpg,69,66,183,180,1
2927,../../05_Final_Data/Face_Detection_Images/Bridget_Fonda_0002.jpg,59,65,186,192,1
2928,../../05_Final_Data/Face_Detection_Images/John_Lithgow_0001.jpg,59,54,193,188,1
2929,../../05_Final_Data/Face_Detection_Images/Robinson_Stevenin_0002.jpg,64,62,190,188,1
2930,../../05_Final_Data/Face_Detection_Images/Sarah_Michelle_Gellar_0003.jpg,66,65,185,184,1
2931,../../05_Final_Data/Face_Detection_Images/Mahmoud_Abbas_0003.jpg,58,57,194,193,1
2932,../../05_Final_Data/Face_Detection_Images/Grady_Irvin_Jr_0001.jpg,67,68,182,183,1
2933,../../05_Final_Data/Face_Detection_Images/Amelia_Vega_0005.jpg,69,71,183,185,1
2934,../../05_Final_Data/Face_Detection_Images/Shia_LaBeouf_0002.jpg,67,68,184,185,1
2935,../../05_Final_Data/Face_Detection_Images/Hugo_Chavez_0007.jpg,67,68,182,183,1
2936,../../05_Final_Data/Face_Detection_Images/Katie_Holmes_0001.jpg,69,71,178,180,1
2937,../../05_Final_Data/Face_Detection_Images/Jim_Fassel_0001.jpg,67,65,183,181,1
2938,../../05_Final_Data/Face_Detection_Images/Oswaldo_Paya_0002.jpg,65,63,189,187,1
2939,../../05_Final_Data/Face_Detection_Images/Demetrius_Ferraciu_0001.jpg,172,111,235,174,1
2940,../../05_Final_Data/Face_Detection_Images/John_Ashcroft_0014.jpg,71,69,178,176,1
2941,../../05_Final_Data/Face_Detection_Images/Michael_Sheehan_0001.jpg,68,66,186,184,1
2942,../../05_Final_Data/Face_Detection_Images/Carlos_Barra_0001.jpg,68,66,185,183,1
2943,../../05_Final_Data/Face_Detection_Images/Mauro_Viza_0001.jpg,72,69,181,178,1
2944,../../05_Final_Data/Face_Detection_Images/Martha_Stewart_0002.jpg,65,67,183,185,1
2945,../../05_Final_Data/Face_Detection_Images/George_Robertson_0011.jpg,67,64,190,187,1
2946,../../05_Final_Data/Face_Detection_Images/Maria_Shriver_0004.jpg,66,65,187,186,1
2947,../../05_Final_Data/Face_Detection_Images/Charles_Rogers_0001.jpg,69,67,185,183,1
2948,../../05_Final_Data/Face_Detection_Images/Jesse_Jackson_0007.jpg,66,68,184,186,1
2949,../../05_Final_Data/Face_Detection_Images/Bob_Stoops_0003.jpg,64,66,181,183,1
2950,../../05_Final_Data/Face_Detection_Images/Andrea_Kiser_0001.jpg,61,65,185,189,1
2951,../../05_Final_Data/Face_Detection_Images/Brock_Berlin_0001.jpg,68,66,185,183,1
2952,../../05_Final_Data/Face_Detection_Images/Mark_Wahlberg_0001.jpg,69,71,180,182,1
2953,../../05_Final_Data/Face_Detection_Images/George_Robertson_0005.jpg,67,68,179,180,1
2954,../../05_Final_Data/Face_Detection_Images/Wayne_Ferreira_0003.jpg,66,67,181,182,1
2955,../../05_Final_Data/Face_Detection_Images/Carly_Fiorina_0003.jpg,69,68,183,182,1
2956,../../05_Final_Data/Face_Detection_Images/Saddam_Hussein_0009.jpg,66,65,186,185,1
2957,../../05_Final_Data/Face_Detection_Images/Robbie_Mc_Ewen_0001.jpg,72,72,176,176,1
2958,../../05_Final_Data/Face_Detection_Images/Paul_Gannon_0001.jpg,69,68,184,183,1
2959,../../05_Final_Data/Face_Detection_Images/Svetlana_Koroleva_0002.jpg,62,63,188,189,1
2960,../../05_Final_Data/Face_Detection_Images/Mark_Rosenbaum_0001.jpg,69,69,182,182,1
2961,../../05_Final_Data/Face_Detection_Images/Brad_Johnson_0005.jpg,52,63,173,184,1
2962,../../05_Final_Data/Face_Detection_Images/Theo_Angelopoulos_0001.jpg,65,61,194,190,1
2963,../../05_Final_Data/Face_Detection_Images/Elizabeth_Hurley_0005.jpg,65,71,176,182,1
2964,../../05_Final_Data/Face_Detection_Images/Mark_Sisk_0001.jpg,66,61,190,185,1
2965,../../05_Final_Data/Face_Detection_Images/Hilary_Duff_0001.jpg,65,67,187,189,1
2966,../../05_Final_Data/Face_Detection_Images/Jim_Spinoza_0001.jpg,61,162,121,222,1
2967,../../05_Final_Data/Face_Detection_Images/Zeng_Qinghong_0001.jpg,65,68,182,185,1
2968,../../05_Final_Data/Face_Detection_Images/Atal_Bihari_Vajpayee_0022.jpg,63,69,177,183,1
2969,../../05_Final_Data/Face_Detection_Images/Erik_Morales_0002.jpg,61,63,188,190,1
2970,../../05_Final_Data/Face_Detection_Images/Chris_Cirino_0001.jpg,65,67,180,182,1
2971,../../05_Final_Data/Face_Detection_Images/Craig_Burley_0001.jpg,64,62,187,185,1
2972,../../05_Final_Data/Face_Detection_Images/Luiz_Inacio_Lula_da_Silva_0023.jpg,67,70,183,186,1
2973,../../05_Final_Data/Face_Detection_Images/Patty_Schnyder_0002.jpg,74,70,181,177,1
2974,../../05_Final_Data/Face_Detection_Images/Luiz_Inacio_Lula_da_Silva_0037.jpg,70,68,183,181,1
2975,../../05_Final_Data/Face_Detection_Images/Melinda_Czink_0001.jpg,67,66,187,186,1
2976,../../05_Final_Data/Face_Detection_Images/Tom_Ridge_0014.jpg,62,58,193,189,1
2977,../../05_Final_Data/Face_Detection_Images/Warren_Granados_0001.jpg,63,64,188,189,1
2978,../../05_Final_Data/Face_Detection_Images/Chanda_Rubin_0002.jpg,64,65,187,188,1
2979,../../05_Final_Data/Face_Detection_Images/Salman_Rushdie_0001.jpg,62,64,187,189,1
2980,../../05_Final_Data/Face_Detection_Images/Daniel_Zelman_0001.jpg,61,59,189,187,1
2981,../../05_Final_Data/Face_Detection_Images/Harvey_Weinstein_0001.jpg,67,69,182,184,1
2982,../../05_Final_Data/Face_Detection_Images/Muhammad_Saeed_al-Sahhaf_0001.jpg,66,67,180,181,1
2983,../../05_Final_Data/Face_Detection_Images/Gao_Qiang_0002.jpg,67,72,182,187,1
2984,../../05_Final_Data/Face_Detection_Images/Angela_Bassett_0004.jpg,66,67,185,186,1
2985,../../05_Final_Data/Face_Detection_Images/Kyra_Sedgwick_0001.jpg,68,69,185,186,1
2986,../../05_Final_Data/Face_Detection_Images/Gerhard_Schroeder_0046.jpg,201,140,249,188,1
2987,../../05_Final_Data/Face_Detection_Images/Cindy_Klassen_0001.jpg,63,62,186,185,1
2988,../../05_Final_Data/Face_Detection_Images/Michael_Piuze_0001.jpg,65,64,187,186,1
2989,../../05_Final_Data/Face_Detection_Images/George_W_Bush_0022.jpg,66,62,191,187,1
2990,../../05_Final_Data/Face_Detection_Images/Marc-Andre_Fleury_0002.jpg,72,68,183,179,1
2991,../../05_Final_Data/Face_Detection_Images/Jim_OBrien_0002.jpg,70,67,183,180,1
2992,../../05_Final_Data/Face_Detection_Images/Luiz_Felipe_Scolari_0001.jpg,71,69,182,180,1
2993,../../05_Final_Data/Face_Detection_Images/Moshe_Katsav_0003.jpg,70,70,178,178,1
2994,../../05_Final_Data/Face_Detection_Images/Laura_Bush_0022.jpg,70,68,182,180,1
2995,../../05_Final_Data/Face_Detection_Images/Jamie_Olis_0001.jpg,73,70,181,178,1
2996,../../05_Final_Data/Face_Detection_Images/Bob_Hope_0006.jpg,68,67,184,183,1
2997,../../05_Final_Data/Face_Detection_Images/Peter_Sejna_0001.jpg,72,67,190,185,1
2998,../../05_Final_Data/Face_Detection_Images/Colin_Powell_0032.jpg,65,64,183,182,1
2999,../../05_Final_Data/Face_Detection_Images/Adelina_Avila_0001.jpg,60,68,187,195,1
3000,../../05_Final_Data/Face_Detection_Images/Bernard_Landry_0001.jpg,59,60,192,193,1
3001,../../05_Final_Data/Face_Detection_Images/Tom_Ridge_0028.jpg,69,67,182,180,1
3002,../../05_Final_Data/Face_Detection_Images/Choi_Sung-hong_0001.jpg,72,75,173,176,1
3003,../../05_Final_Data/Face_Detection_Images/Colin_Powell_0026.jpg,74,67,184,177,1
3004,../../05_Final_Data/Face_Detection_Images/John_Banko_0001.jpg,70,69,180,179,1
3005,../../05_Final_Data/Face_Detection_Images/Mark_Sacco_0001.jpg,64,69,186,191,1
3006,../../05_Final_Data/Face_Detection_Images/Kareena_Kapoor_0001.jpg,65,66,185,186,1
3007,../../05_Final_Data/Face_Detection_Images/Nicolas_Cage_0003.jpg,69,68,182,181,1
3008,../../05_Final_Data/Face_Detection_Images/Laura_Bush_0036.jpg,71,68,187,184,1
3009,../../05_Final_Data/Face_Detection_Images/Antonio_Trillanes_0001.jpg,71,71,180,180,1
3010,../../05_Final_Data/Face_Detection_Images/Gerhard_Schroeder_0052.jpg,69,66,181,178,1
