Filename,xmin,ymin,xmax,ymax,label
Keanu_Reeves_0008.jpg,64,69,185,190,1
Tiger_Woods_0002.jpg,74,71,181,178,1
Julie_Gerberding_0006.jpg,63,66,187,190,1
Steve_Cox_0001.jpg,69,77,176,184,1
Tiger_Woods_0016.jpg,68,68,181,181,1
Helen_Clark_0004.jpg,66,68,182,184,1
Isidro_Pastor_0001.jpg,70,73,178,181,1
Julie_Gerberding_0012.jpg,75,74,175,174,1
Arminio_Fraga_0003.jpg,66,67,182,183,1
Dave_Matthews_0001.jpg,60,58,190,188,1
John_Abizaid_0005.jpg,60,60,185,185,1
Ruth_Bader_Ginsburg_0001.jpg,56,56,191,191,1
Christopher_Speer_0001.jpg,61,63,189,191,1
Robert_Blake_0005.jpg,67,69,179,181,1
Kristin_Davis_0003.jpg,73,75,172,174,1
George_W_Bush_0381.jpg,66,65,183,182,1
Danny_Ainge_0001.jpg,75,71,177,173,1
Sean_Astin_0002.jpg,64,63,186,185,1
Frank_Pallone_0001.jpg,69,63,188,182,1
Anton_Balasingham_0001.jpg,171,72,247,148,1
Sarah_Hughes_0004.jpg,66,69,181,184,1
Sebastien_Grosjean_0003.jpg,76,76,176,176,1
Arnold_Schwarzenegger_0037.jpg,63,68,175,180,1
Javier_Weber_0001.jpg,66,68,182,184,1
Mark_Stuart_0001.jpg,70,67,181,178,1
John_Cruz_0001.jpg,75,69,181,175,1
Bertie_Ahern_0001.jpg,74,68,179,173,1
Hipolito_Mejia_0003.jpg,70,68,182,180,1
Patricia_Hearst_0001.jpg,56,63,181,188,1
Chip_Knight_0001.jpg,51,57,193,199,1
Robert_Mueller_0004.jpg,69,69,179,179,1
James_Hughes_0001.jpg,68,67,181,180,1
Pat_Summitt_0001.jpg,67,70,181,184,1
Dwain_Kyles_0001.jpg,80,73,172,165,1
Aicha_El_Ouafi_0003.jpg,71,70,181,180,1
Bernard_Lord_0001.jpg,62,62,187,187,1
John_Tyson_0001.jpg,74,71,189,186,1
Don_Siegelman_0003.jpg,69,71,178,180,1
Dieter_Zetsche_0001.jpg,73,71,173,171,1
James_Brosnahan_0001.jpg,67,67,180,180,1
Karen_Pereiras_0001.jpg,69,67,181,179,1
Arnold_Schwarzenegger_0023.jpg,67,66,183,182,1
Jean-Marc_Olive_0001.jpg,67,66,181,180,1
Zafarullah_Khan_Jamali_0001.jpg,66,69,181,184,1
David_Beckham_0010.jpg,66,68,182,184,1
Maha_Habib_0001.jpg,70,70,181,181,1
Don_Boudria_0001.jpg,69,68,180,179,1
Ariel_Sharon_0042.jpg,67,68,183,184,1
George_W_Bush_0356.jpg,78,72,177,171,1
Reggie_Miller_0002.jpg,50,56,186,192,1
George_W_Bush_0430.jpg,54,58,186,190,1
Donald_Rumsfeld_0007.jpg,70,69,179,178,1
Dan_Boyle_0001.jpg,68,66,184,182,1
Charles_Tannok_0001.jpg,70,66,184,180,1
Jean_Chretien_0008.jpg,73,70,180,177,1
Assad_Ahmadi_0001.jpg,74,74,171,171,1
Jeremy_Greenstock_0018.jpg,71,69,182,180,1
George_W_Bush_0424.jpg,73,68,178,173,1
Donald_Rumsfeld_0013.jpg,71,68,177,174,1
George_W_Bush_0342.jpg,66,64,183,181,1
Donna_Walker_0001.jpg,61,65,186,190,1
Michael_Chertoff_0001.jpg,67,67,183,183,1
Marvan_Atapattu_0001.jpg,66,69,182,185,1
Tony_Blair_0038.jpg,77,62,201,186,1
David_Beckham_0004.jpg,60,63,187,190,1
Lina_Krasnoroutskaya_0001.jpg,69,75,178,184,1
Ariel_Sharon_0056.jpg,69,67,187,185,1
Raja_Qureshi_0001.jpg,73,69,183,179,1
Mario_Puzo_0001.jpg,69,71,175,177,1
Madonna_0002.jpg,69,75,170,176,1
Cate_Blanchett_0004.jpg,77,66,196,185,1
Shobha_De_0001.jpg,66,67,187,188,1
Michael_Schumacher_0013.jpg,75,70,180,175,1
Columba_Bush_0001.jpg,66,69,184,187,1
Tony_Blair_0010.jpg,76,73,181,178,1
Kwon_Young-gil_0001.jpg,68,68,180,180,1
William_Genego_0001.jpg,70,68,180,178,1
David_Nalbandian_0012.jpg,60,62,188,190,1
Dominique_de_Villepin_0012.jpg,69,71,180,182,1
Esteban_Cordoba-Velazquez_0001.jpg,69,72,175,178,1
Sarah_Jessica_Parker_0002.jpg,68,71,178,181,1
Jean_Chretien_0034.jpg,69,69,184,184,1
Gil_de_Ferran_0002.jpg,173,91,227,145,1
Kathy_Bates_0001.jpg,64,65,188,189,1
George_W_Bush_0418.jpg,68,71,183,186,1
Miguel_Angel_Rodriguez_0001.jpg,62,66,177,181,1
Jean_Chretien_0020.jpg,72,67,189,184,1
Abdullah_Ahmad_Badawi_0001.jpg,67,66,182,181,1
David_Nalbandian_0006.jpg,62,65,189,192,1
Jose_Maria_Aznar_0023.jpg,66,65,186,185,1
Dominique_de_Villepin_0006.jpg,66,64,182,180,1
Jeremy_Greenstock_0024.jpg,67,67,182,182,1
Michael_Schumacher_0007.jpg,73,70,179,176,1
Tony_Blair_0004.jpg,78,74,177,173,1
LeBron_James_0003.jpg,63,63,184,184,1
Kate_Capshaw_0001.jpg,71,70,179,178,1
Howard_Dean_0008.jpg,74,67,191,184,1
Holly_Hunter_0005.jpg,55,64,184,193,1
Christopher_Conyers_0001.jpg,75,72,180,177,1
Colin_Powell_0187.jpg,70,69,180,179,1
Sachiko_Yamada_0002.jpg,67,69,179,181,1
Helene_Eksterowicz_0001.jpg,69,70,183,184,1
Fran_Drescher_0002.jpg,67,69,182,184,1
Matthew_Ouimet_0001.jpg,70,16,201,147,1
Vladimir_Putin_0038.jpg,66,66,181,181,1
Carlos_Moya_0016.jpg,69,71,179,181,1
Jeb_Bush_0007.jpg,65,59,193,187,1
George_W_Bush_0197.jpg,68,67,182,181,1
Charles_Moose_0013.jpg,74,76,174,176,1
Shimon_Peres_0001.jpg,68,67,183,182,1
George_W_Bush_0183.jpg,64,62,186,184,1
Charles_Moose_0007.jpg,71,70,179,178,1
Carlos_Moya_0002.jpg,68,65,181,178,1
Colin_Powell_0193.jpg,72,68,181,177,1
Dennis_Franchione_0001.jpg,155,87,210,142,1
Richard_Armitage_0003.jpg,63,59,188,184,1
Albert_Pujols_0001.jpg,58,59,188,189,1
Sourav_Ganguly_0003.jpg,65,67,182,184,1
Pedro_Malan_0002.jpg,67,72,180,185,1
Yoko_Ono_0001.jpg,69,68,182,181,1
Teri_Garr_0001.jpg,6,159,42,195,1
Richard_Gephardt_0007.jpg,97,161,169,233,1
Jamie_Martin_0001.jpg,65,62,183,180,1
Christopher_Matero_0001.jpg,68,67,182,181,1
James_Schultz_0001.jpg,72,70,181,179,1
Jack_Straw_0010.jpg,67,39,158,130,1
John_Howard_0013.jpg,72,70,181,179,1
Stan_Kroenke_0001.jpg,66,66,181,181,1
Yann_Martel_0001.jpg,66,63,187,184,1
Joschka_Fischer_0002.jpg,61,62,189,190,1
Roberto_Robaina_0001.jpg,68,68,184,184,1
William_Ford_Jr_0007.jpg,64,62,184,182,1
Bobby_Bowden_0001.jpg,69,68,185,184,1
Jacques_Chirac_0045.jpg,70,68,184,182,1
Vladimir_Putin_0004.jpg,69,68,181,180,1
Vladimir_Putin_0010.jpg,66,67,181,182,1
Lino_Oviedo_0002.jpg,66,66,181,181,1
Claudio_Ranieri_0001.jpg,61,64,186,189,1
Porter_Goss_0001.jpg,68,5,207,144,1
Kristen_Rivera_0001.jpg,69,69,182,182,1
Ali_Naimi_0008.jpg,9,68,79,138,1
Jacques_Chirac_0051.jpg,69,66,182,179,1
Pierce_Brosnan_0002.jpg,65,64,182,181,1
Jack_Straw_0004.jpg,61,59,194,192,1
John_Howard_0007.jpg,12,36,66,90,1
Joschka_Fischer_0016.jpg,61,64,190,193,1
Ann_Veneman_0003.jpg,68,67,185,184,1
Juan_Antonio_Samaranch_0001.jpg,61,59,180,178,1
Muffet_McGraw_0001.jpg,70,70,178,178,1
Hank_Bass_0001.jpg,70,70,180,180,1
Cecilia_Bolocco_0002.jpg,61,67,183,189,1
Colin_Powell_0144.jpg,72,71,177,176,1
Kay_Behrensmeyer_0001.jpg,177,99,215,137,1
Jessica_Simpson_0001.jpg,64,59,195,190,1
Bo_Pelini_0001.jpg,65,63,186,184,1
Ricardo_Lagos_0017.jpg,71,71,178,178,1
Jonathan_Edwards_0003.jpg,61,63,187,189,1
Al_Gore_0003.jpg,71,68,181,178,1
George_W_Bush_0154.jpg,65,63,184,182,1
Daniele_Nardello_0001.jpg,64,65,185,186,1
Joe_Torre_0001.jpg,68,65,183,180,1
Serena_Williams_0028.jpg,67,66,183,182,1
Sinead_OConnor_0001.jpg,60,61,193,194,1
Constance_Marie_0002.jpg,69,70,186,187,1
Paula_Abdul_0001.jpg,75,70,189,184,1
Raoul_Ruiz_0001.jpg,65,64,181,180,1
Heidi_Fleiss_0004.jpg,69,68,176,175,1
Frank_Bell_0001.jpg,63,62,189,188,1
Rudi_Voeller_0001.jpg,64,65,186,187,1
George_W_Bush_0140.jpg,67,66,180,179,1
Bob_Bowlsby_0001.jpg,63,65,185,187,1
Elizabeth_Smart_0002.jpg,86,69,196,179,1
Recep_Tayyip_Erdogan_0009.jpg,70,72,179,181,1
Andrew_Shutley_0001.jpg,68,68,182,182,1
Mike_Weir_0007.jpg,79,73,178,172,1
Ricardo_Lagos_0003.jpg,75,74,177,176,1
Colin_Powell_0150.jpg,69,67,181,179,1
Winona_Ryder_0009.jpg,63,64,184,185,1
Charles_Bronson_0001.jpg,70,68,182,180,1
Jane_Fonda_0002.jpg,75,72,171,168,1
Kim_Dae-jung_0004.jpg,72,70,181,179,1
Amy_Smart_0001.jpg,83,8,226,151,1
Winona_Ryder_0021.jpg,65,65,185,185,1
Colin_Powell_0178.jpg,69,69,180,180,1
Wen_Jiabao_0008.jpg,72,69,182,179,1
Sergey_Lavrov_0009.jpg,69,67,183,181,1
Junichiro_Koizumi_0057.jpg,66,68,174,176,1
Catherine_Deneuve_0002.jpg,66,68,181,183,1
George_W_Bush_0168.jpg,66,65,188,187,1
Steve_Backley_0002.jpg,60,62,187,189,1
Recep_Tayyip_Erdogan_0021.jpg,70,71,181,182,1
Michael_Phelps_0001.jpg,66,64,182,180,1
Ricardo_Sanchez_0001.jpg,70,69,183,182,1
John_Manley_0006.jpg,53,60,189,196,1
Zhang_Yimou_0001.jpg,66,70,184,188,1
John_Allen_Muhammad_0006.jpg,73,72,177,176,1
Lynn_Abraham_0002.jpg,57,1,111,55,1
Serena_Williams_0014.jpg,64,65,186,187,1
Junichiro_Koizumi_0043.jpg,24,14,156,146,1
Thomas_Mesereau_Jr_0001.jpg,68,68,183,183,1
Horst_Koehler_0001.jpg,72,69,182,179,1
Mark_McClellan_0001.jpg,74,69,181,176,1
Christian_Bale_0001.jpg,65,65,184,184,1
Terrence_Kiel_0001.jpg,63,67,185,189,1
Elton_John_0005.jpg,59,63,194,198,1
Anders_Ebbeson_0002.jpg,65,68,180,183,1
Angelina_Jolie_0020.jpg,74,72,182,180,1
Christopher_Walken_0001.jpg,63,61,186,184,1
Herb_Ritts_0001.jpg,71,69,181,179,1
Mike_Tyson_0003.jpg,71,70,180,179,1
Saoud_Al_Faisal_0001.jpg,68,68,184,184,1
Marcelo_Ebrard_0002.jpg,68,67,183,182,1
Roh_Moo-hyun_0003.jpg,81,72,188,179,1
Butch_Davis_0002.jpg,64,65,184,185,1
Alanis_Morissette_0001.jpg,70,71,180,181,1
Emanuel_Ginobili_0004.jpg,74,70,179,175,1
Gerhard_Schroeder_0087.jpg,74,68,182,176,1
Mike_Sherman_0001.jpg,70,66,185,181,1
Diana_Taurasi_0002.jpg,62,62,186,186,1
Joe_Mantegna_0001.jpg,66,66,187,187,1
Gerhard_Schroeder_0093.jpg,179,127,234,182,1
Mika_Hakkinen_0001.jpg,63,64,184,185,1
Estelle_Morris_0001.jpg,61,60,189,188,1
Dave_Odom_0001.jpg,72,71,177,176,1
Hans_Blix_0009.jpg,78,69,190,181,1
Jose_Dirceu_0001.jpg,64,64,183,183,1
Steve_Patterson_0001.jpg,77,69,182,174,1
Marco_Antonio_Barrera_0005.jpg,72,70,181,179,1
Rachel_Roy_0001.jpg,66,66,187,187,1
Roh_Moo-hyun_0017.jpg,70,68,181,179,1
Lee_Soo-hyuck_0002.jpg,68,67,182,181,1
Mikhail_Kasyanov_0003.jpg,70,72,174,176,1
Cesar_Maia_0001.jpg,64,67,180,183,1
Darryl_McDaniels_0001.jpg,63,66,180,183,1
Queen_Elizabeth_II_0009.jpg,63,65,185,187,1
Hans_Blix_0021.jpg,78,76,169,167,1
Patricia_Johnson_0001.jpg,65,68,180,183,1
Britney_Spears_0008.jpg,63,66,194,197,1
Michelle_Lecky_0001.jpg,68,67,182,181,1
Chris_Tucker_0002.jpg,73,72,176,175,1
David_Hyde_Pierce_0004.jpg,64,65,181,182,1
Troy_Jenkins_0001.jpg,68,70,181,183,1
Jerry_Regier_0003.jpg,66,64,187,185,1
Gregory_Hines_0002.jpg,67,70,182,185,1
Gabriel_Valdes_0001.jpg,67,70,177,180,1
Alexandre_Vinokourov_0001.jpg,68,67,185,184,1
Pierre_Gagnon_0001.jpg,68,65,182,179,1
Kim_Clijsters_0014.jpg,61,64,186,189,1
Alan_Greenspan_0003.jpg,73,71,184,182,1
Monique_Garbrecht-Enfeldt_0001.jpg,68,68,179,179,1
Daryl_Smith_0001.jpg,65,68,179,182,1
Kellie_Coffey_0001.jpg,68,107,189,228,1
Loretta_Lynn_Harper_0001.jpg,66,70,179,183,1
Angelina_Jolie_0008.jpg,72,71,184,183,1
Talisa_Soto_0001.jpg,15,82,63,130,1
Noelle_Bush_0003.jpg,67,67,182,182,1
Hans_Blix_0035.jpg,71,66,194,189,1
Hayley_Tullett_0002.jpg,78,81,172,175,1
Din_Samsudin_0001.jpg,107,199,156,248,1
Bernard_Landry_0003.jpg,74,71,179,176,1
Colin_Powell_0030.jpg,66,66,184,184,1
Justin_Timberlake_0002.jpg,61,63,184,186,1
Donna_Morrissey_0001.jpg,62,66,183,187,1
Meles_Zenawi_0001.jpg,72,75,176,179,1
Bob_Hope_0004.jpg,67,67,183,183,1
Princess_Hisako_0001.jpg,50,187,99,236,1
Laura_Bush_0020.jpg,68,69,184,185,1
Moshe_Katsav_0001.jpg,66,65,184,183,1
Gerhard_Schroeder_0044.jpg,79,72,179,172,1
George_W_Bush_0020.jpg,72,65,187,180,1
Guangdong_Ou_Guangyuan_0001.jpg,69,70,181,182,1
Margaret_Thatcher_0002.jpg,67,64,187,184,1
Annie_Chaplin_0001.jpg,54,58,180,184,1
Marina_Hands_0001.jpg,69,69,180,180,1
Vanessa_Redgrave_0001.jpg,44,144,69,169,1
Gerhard_Schroeder_0050.jpg,75,71,177,173,1
George_W_Bush_0034.jpg,4,150,70,216,1
Antonio_Trillanes_0003.jpg,72,69,180,177,1
Luiz_Inacio_Lula_da_Silva_0009.jpg,67,66,183,182,1
Laura_Bush_0034.jpg,62,64,187,189,1
Nicolas_Cage_0001.jpg,70,67,183,180,1
Vitali_Klitschko_0002.jpg,56,61,190,195,1
Jose_Theodore_0002.jpg,72,70,179,177,1
Colin_Powell_0024.jpg,60,62,180,182,1
Choi_Sung-hong_0003.jpg,69,73,178,182,1
Rich_Gannon_0002.jpg,68,67,179,178,1
Hana_Sadiq_0001.jpg,67,70,185,188,1
Atal_Bihari_Vajpayee_0008.jpg,63,64,188,189,1
Luiz_Inacio_Lula_da_Silva_0021.jpg,66,67,186,187,1
Alfred_Ford_0001.jpg,66,66,186,186,1
Kalpana_Chawla_0004.jpg,69,69,184,184,1
Bobby_Goldwater_0002.jpg,73,73,176,176,1
Alice_Fisher_0001.jpg,68,69,182,183,1
Mayumi_Moriyama_0001.jpg,76,76,175,175,1
Charlize_Theron_0001.jpg,61,61,186,186,1
Tom_Ridge_0002.jpg,64,64,184,184,1
Atal_Bihari_Vajpayee_0020.jpg,65,64,188,187,1
Pedro_Velasquez_0001.jpg,66,62,189,185,1
Johnny_Carson_0002.jpg,3,25,70,92,1
Celso_Amorim_0001.jpg,64,64,184,184,1
Hilary_Duff_0003.jpg,67,67,186,186,1
Alanna_Ubach_0001.jpg,71,71,179,179,1
Miranda_Gaddis_0001.jpg,65,67,183,185,1
Gerhard_Schroeder_0078.jpg,63,64,182,183,1
Angela_Bassett_0006.jpg,66,61,191,186,1
Patti_Balgojevich_0001.jpg,64,63,191,190,1
Edward_Lohn_0001.jpg,64,64,188,188,1
George_W_Bush_0008.jpg,60,61,187,188,1
Muwafak_al-Ani_0001.jpg,65,65,184,184,1
Muhammad_Saeed_al-Sahhaf_0003.jpg,72,67,184,179,1
Bill_McBride_0009.jpg,65,65,181,181,1
Hichiro_Naemura_0001.jpg,70,68,180,178,1
Salman_Rushdie_0003.jpg,70,72,180,182,1
Jane_Clayson_0001.jpg,71,67,188,184,1
Zhang_Ziyi_0002.jpg,65,66,189,190,1
Colin_Powell_0018.jpg,83,76,177,170,1
Tom_Ridge_0016.jpg,67,64,182,179,1
Laura_Bush_0008.jpg,73,72,181,180,1
Luiz_Inacio_Lula_da_Silva_0035.jpg,67,64,189,186,1
Jesse_Jackson_0005.jpg,72,76,170,174,1
Alfonso_Cuaron_0001.jpg,65,68,184,187,1
Maria_Shriver_0006.jpg,76,71,179,174,1
George_Robertson_0013.jpg,70,68,181,179,1
Joseph_Biden_0002.jpg,2,178,53,229,1
Hun_Sen_0002.jpg,107,183,143,219,1
Ranil_Wickremasinghe_0002.jpg,74,74,175,175,1
John_Ashcroft_0016.jpg,73,71,175,173,1
Mahmoud_Abbas_0029.jpg,77,82,173,178,1
John_Ashcroft_0002.jpg,71,68,181,178,1
Ann_Morgan_0001.jpg,68,67,182,181,1
Eloy_Gutierrez_0001.jpg,65,68,179,182,1
Hugo_Chavez_0039.jpg,68,68,179,179,1
Carly_Fiorina_0001.jpg,60,60,190,190,1
Wayne_Ferreira_0001.jpg,61,63,183,185,1
George_Robertson_0007.jpg,61,62,186,187,1
Heidi_Klum_0005.jpg,62,64,180,182,1
Mark_Wahlberg_0003.jpg,67,69,181,183,1
Martin_Scorsese_0002.jpg,59,60,189,190,1
Alvaro_Uribe_0018.jpg,68,66,187,185,1
Bob_Stoops_0001.jpg,65,64,186,185,1
Nicolas_Escude_0002.jpg,65,66,187,188,1
Alma_Powell_0001.jpg,4,85,73,154,1
George_Clooney_0001.jpg,52,65,169,182,1
Alvaro_Uribe_0030.jpg,67,62,190,185,1
James_Jones_0002.jpg,73,71,174,172,1
Don_Carcieri_0001.jpg,71,69,182,180,1
Nicole_Kidman_0001.jpg,68,65,186,183,1
Mahmoud_Abbas_0015.jpg,66,68,185,187,1
Darrell_Issa_0001.jpg,67,66,186,185,1
Joe_Dicaro_0001.jpg,59,60,190,191,1
Thabo_Mbeki_0003.jpg,107,156,140,189,1
Jonathan_Arden_0001.jpg,71,70,178,177,1
Queen_Latifah_0004.jpg,70,70,182,182,1
Carlos_Mesa_0001.jpg,63,64,182,183,1
Saddam_Hussein_0023.jpg,63,61,183,181,1
Condoleezza_Rice_0001.jpg,68,70,180,182,1
Hugo_Chavez_0011.jpg,72,70,177,175,1
Lou_Piniella_0001.jpg,50,66,171,187,1
Laura_Gobai_0001.jpg,77,74,177,174,1
Nadine_Vinzens_0001.jpg,69,69,184,184,1
Hugo_Chavez_0005.jpg,68,67,180,179,1
Shae-Lynn_Bourne_0001.jpg,73,72,179,178,1
Amelia_Vega_0007.jpg,70,73,179,182,1
Mahmoud_Abbas_0001.jpg,32,10,175,153,1
Sarah_Michelle_Gellar_0001.jpg,64,65,185,186,1
Felix_Sanchez_0001.jpg,67,66,178,177,1
Makiko_Tanaka_0001.jpg,75,73,183,181,1
Mohammad_Mustapha_Miro_0001.jpg,72,71,180,179,1
Alvaro_Uribe_0024.jpg,71,66,189,184,1
Jonathan_Schroeder_0001.jpg,67,64,185,182,1
Nicole_Kidman_0015.jpg,62,62,189,189,1
Ilham_Aliev_0001.jpg,63,68,185,190,1
Mitchell_Swartz_0001.jpg,59,55,193,189,1
Robert_Bullock_0001.jpg,70,71,176,177,1
Art_Howe_0003.jpg,68,68,178,178,1
Elmar_Brok_0001.jpg,66,67,184,185,1
Alejandro_Toledo_0013.jpg,73,68,180,175,1
George_W_Bush_0222.jpg,66,63,189,186,1
Greg_Hodge_0001.jpg,63,64,186,187,1
Fernando_Gonzalez_0001.jpg,73,79,176,182,1
Enrique_Bolanos_0004.jpg,66,70,178,182,1
Keith_Olbermann_0001.jpg,65,65,183,183,1
Hamid_Karzai_0021.jpg,69,66,187,184,1
Pascal_Quignard_0003.jpg,57,63,189,195,1
George_Pataki_0001.jpg,60,63,186,189,1
Cho_Myung-kyun_0001.jpg,70,72,180,182,1
Jay_Garner_0005.jpg,75,70,181,176,1
Colin_Powell_0232.jpg,70,68,181,179,1
Cameron_Diaz_0002.jpg,45,15,173,143,1
Ismail_Khan_0001.jpg,66,66,186,186,1
Guillermo_Coria_0018.jpg,57,60,186,189,1
Naomi_Watts_0018.jpg,66,67,186,187,1
Latrell_Sprewell_0001.jpg,66,65,186,185,1
Jim_Nochols_0001.jpg,67,63,186,182,1
Colin_Farrell_0003.jpg,67,65,182,180,1
Colin_Powell_0226.jpg,67,66,187,186,1
George_Roy_Hill_0002.jpg,71,70,178,177,1
Jonathan_Fine_0001.jpg,72,71,177,176,1
Scott_Dalton_0001.jpg,72,72,176,176,1
Vicente_Fernandez_0004.jpg,65,69,186,190,1
George_W_Bush_0236.jpg,73,67,181,175,1
Alejandro_Toledo_0007.jpg,64,64,184,184,1
James_Ballenger_0001.jpg,67,65,187,185,1
Vince_Gill_0001.jpg,64,63,185,184,1
Jason_Kidd_0002.jpg,59,60,193,194,1
Sheila_Copps_0001.jpg,67,70,181,184,1
Beatriz_Merino_0001.jpg,66,71,183,188,1
Meryl_Streep_0003.jpg,195,48,249,102,1
Gian_Marco_0002.jpg,68,66,184,182,1
San_Lan_0001.jpg,198,6,250,58,1
Branko_Crvenkovski_0002.jpg,63,63,194,194,1
Guillermo_Coria_0030.jpg,69,69,179,179,1
Tuncay_Sanli_0001.jpg,68,65,183,180,1
Prakash_Hinduja_0001.jpg,78,157,163,242,1
Tim_Pawlenty_0001.jpg,67,64,182,179,1
Laura_Morante_0001.jpg,69,66,189,186,1
Bill_Simon_0009.jpg,70,68,180,178,1
Harrison_Ford_0009.jpg,62,59,183,180,1
Ann_Godbehere_0001.jpg,64,63,188,187,1
Stipe_Mesic_0001.jpg,69,7,216,154,1
Allison_Janney_0001.jpg,69,66,181,178,1
Hamid_Karzai_0009.jpg,64,65,186,187,1
Ibrahim_Al-Marashi_0001.jpg,60,63,190,193,1
Christiane_Wulff_0001.jpg,67,67,182,182,1
Warren_Beatty_0002.jpg,64,61,186,183,1
Guillermo_Coria_0024.jpg,68,68,180,180,1
Wayne_Gretzky_0003.jpg,69,65,187,183,1
Wu_Yi_0002.jpg,69,68,184,183,1
Jake_Brace_0001.jpg,79,72,176,169,1
Stephane_Rousseau_0001.jpg,67,65,188,186,1
Roger_Toussaint_0001.jpg,156,84,240,168,1
Mark_Schweiker_0002.jpg,69,71,178,180,1
Joanna_Poitier_0001.jpg,15,59,143,187,1
Marc_Gold_0001.jpg,65,66,185,186,1
Wu_Yi_0003.jpg,70,73,182,185,1
Tom_McClintock_0001.jpg,67,64,184,181,1
Vincent_Spadea_0001.jpg,58,64,192,198,1
Wayne_Gretzky_0002.jpg,77,67,193,183,1
Guillermo_Coria_0025.jpg,68,65,182,179,1
Judy_Genshaft_0001.jpg,74,71,181,178,1
Jim_Ryan_0001.jpg,67,64,185,182,1
Hamid_Karzai_0008.jpg,54,67,173,186,1
Chris_Pronger_0001.jpg,66,66,185,185,1
Pa_Kou_Hang_0001.jpg,70,69,175,174,1
Drew_Barrymore_0001.jpg,63,64,186,187,1
Gian_Marco_0003.jpg,65,64,182,181,1
Jim_Flaherty_0001.jpg,61,63,185,187,1
Philippe_Noiret_0001.jpg,59,63,186,190,1
Meryl_Streep_0002.jpg,70,68,184,182,1
Steve_Spurrier_0002.jpg,63,63,187,187,1
Harrison_Ford_0008.jpg,66,61,182,177,1
Bill_Simon_0008.jpg,62,61,197,196,1
Bernadette_Peters_0001.jpg,68,69,187,188,1
Bill_Kong_0001.jpg,69,67,185,183,1
Ellen_Barkin_0001.jpg,104,177,164,237,1
Branko_Crvenkovski_0003.jpg,66,64,192,190,1
Vicente_Fernandez_0005.jpg,65,62,185,182,1
Dave_Campo_0001.jpg,69,70,180,181,1
Maryn_McKenna_0001.jpg,1,87,54,140,1
Markus_Beyer_0001.jpg,69,66,183,180,1
Colin_Farrell_0002.jpg,66,63,183,180,1
Don_Meredith_0001.jpg,67,66,183,182,1
Naomi_Watts_0019.jpg,64,65,185,186,1
Guillermo_Coria_0019.jpg,68,68,181,181,1
Jason_Kidd_0003.jpg,68,66,183,181,1
Parris_Glendening_0002.jpg,67,66,182,181,1
Andy_North_0001.jpg,69,73,185,189,1
Mohammad_Fares_0001.jpg,66,71,179,184,1
Juan_Pablo_Montoya_0008.jpg,71,68,180,177,1
George_W_Bush_0237.jpg,69,65,183,179,1
Alejandro_Toledo_0006.jpg,64,62,186,184,1
Michel_Kratochvil_0001.jpg,62,64,187,189,1
Enrique_Bolanos_0005.jpg,63,66,188,191,1
Alejandro_Toledo_0012.jpg,67,69,179,181,1
George_W_Bush_0223.jpg,70,68,181,179,1
Cameron_Diaz_0003.jpg,72,71,176,175,1
Colin_Powell_0233.jpg,84,75,178,169,1
Jay_Garner_0004.jpg,63,67,178,182,1
Pascal_Quignard_0002.jpg,67,67,182,182,1
Hamid_Karzai_0020.jpg,58,62,189,193,1
Kevin_Sorbo_0001.jpg,77,74,177,174,1
Amelia_Vega_0006.jpg,72,71,182,181,1
Grady_Irvin_Jr_0002.jpg,66,66,183,183,1
Hugo_Chavez_0004.jpg,71,69,181,179,1
Brian_Jordan_0001.jpg,65,62,187,184,1
Shia_LaBeouf_0001.jpg,74,70,181,177,1
Yoon_Jeong_Cho_0001.jpg,71,69,180,178,1
Leonard_Glick_0001.jpg,70,69,178,177,1
Art_Howe_0002.jpg,65,65,184,184,1
Pedro_Almodovar_0001.jpg,66,64,180,178,1
Manfred_Stolpe_0001.jpg,71,71,178,178,1
Bernard_Ebbers_0001.jpg,68,65,184,181,1
Nicole_Kidman_0014.jpg,59,62,189,192,1
Robinson_Stevenin_0001.jpg,68,62,188,182,1
Bridget_Fonda_0001.jpg,70,70,180,180,1
Alvaro_Uribe_0025.jpg,74,77,178,181,1
David_McCullough_0001.jpg,63,60,197,194,1
Ken_Kutaragi_0001.jpg,72,75,177,180,1
Alvaro_Uribe_0031.jpg,69,65,184,180,1
Peter_Ueberroth_0001.jpg,66,65,186,185,1
Len_Jenoff_0001.jpg,65,67,180,182,1
Donna_Barrera_0001.jpg,63,60,190,187,1
Franco_Cangele_0001.jpg,60,60,190,190,1
Hugo_Chavez_0010.jpg,68,66,184,182,1
Saddam_Hussein_0022.jpg,68,67,186,185,1
Thabo_Mbeki_0002.jpg,68,66,182,180,1
Mahmoud_Abbas_0014.jpg,74,77,178,181,1
Hugo_Chavez_0038.jpg,64,66,187,189,1
Svetlana_Koroleva_0001.jpg,66,65,184,183,1
John_Ashcroft_0003.jpg,4,63,93,152,1
Martin_Scorsese_0003.jpg,59,58,195,194,1
Alvaro_Uribe_0019.jpg,67,66,180,179,1
Mark_Wahlberg_0002.jpg,58,59,196,197,1
George_Robertson_0006.jpg,60,62,183,185,1
Heidi_Klum_0004.jpg,60,61,192,193,1
Hun_Sen_0003.jpg,68,70,180,182,1
Joseph_Biden_0003.jpg,66,62,185,181,1
Martha_Stewart_0001.jpg,66,66,182,182,1
George_Robertson_0012.jpg,72,70,182,180,1
